"売上№=masterid,dempyounum",行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik,売上日=uriagebi,
75023,8,ﾐﾆ電球取替　入口                        ,箇所,49,200,9800,                    ,2011/6/20,
75023,9,ﾐﾆ電球取替　20W直管                     ,本　,8,350,2800,                    ,2011/6/20,
75023,10,グロー球                                ,個　,8,150,1200,                    ,2011/6/20,
75023,11,シリカ球                                ,個　,5,200,1000,                    ,2011/6/20,
75062,1,消防設備点検後改修（6月30日完了）       ,　　,      ,         ,          ,                    ,2011/6/20,
75062,2,受信機用ﾊﾞｯﾃﾘｰ　DC24V0.45AH             ,台　,1,15000,15000,                    ,2011/6/20,
75062,3,取替費                                  ,式　,1,5000,5000,                    ,2011/6/20,
75015,1,和歌山県医大　動物実験施設エアーシャワー,式　,1,30000,30000,                    ,2011/6/20,
75014,1,きのくにアバローム様　消防設備保守点検  ,　　,      ,         ,          ,                    ,2011/6/20,
75014,2,6月 （第27回）                          ,式　,1,44445,44445,                    ,2011/6/20,
75042,1,消防設備保守点検                        ,式　,1,50000,50000,                    ,2011/6/20,
75066,1,消防設備保守点検                        ,式　,1,160684,160684,                    ,2011/6/20,
75120,1,新旧工場棟　粉末ABC消火器　10型         ,本　,7,4000,28000,                    ,2011/6/20,
75120,2,同上取替費                              ,本　,7,700,4900,                    ,2011/6/20,
75120,3,二酸化炭素消火器（処分費含む）          ,本　,1,25000,25000,                    ,2011/6/20,
75120,4,和綿ビル　粉末ABC消火器　10型           ,本　,7,4000,28000,                    ,2011/6/20,
75120,5,同上処分費                              ,本　,7,700,4900,                    ,2011/6/20,
75120,6,受信機用予備ﾊﾞｯﾃﾘ-　DE24V0.45AH取替費共 ,台　,1,15000,15000,                    ,2011/6/20,
75008,1,標識板                                  ,枚　,4,1000,4000,                    ,2011/6/20,
75008,2,粉末ABC消火器　10型                     ,台　,2,4000,8000,                    ,2011/6/20,
75008,3,消火器BOX                               ,台　,2,3000,6000,                    ,2011/6/20,
75001,1,名古屋外国学校工事                      ,式　,1,100000,100000,                    ,2011/6/20,
75003,1,図面作成費                              ,式　,1,15000,15000,                    ,2011/6/20,
75004,1,粉末ABC10型消火器                       ,本　,2,4000,8000,                    ,2011/6/20,
75004,2,同上設置台                              ,台　,2,1000,2000,                    ,2011/6/20,
75022,1,ライフガーデン御幸　自動火災報知設備工事,式　,1,570000,570000,                    ,2011/6/20,
75022,2,同上　　　　　　　　火災通報設備工事    ,式　,1,200000,200000,                    ,2011/6/20,
74989,1,粉末ABC消火器　４型                     ,本　,1,3500,3500,                    ,2011/6/17,
74996,1,キャロットヴィラ　　　消防設備保守点検  ,式　,1,23280,23280,                    ,2011/6/17,
74996,2,ミナールOKADA　　　　 消防設備保守点検  ,式　,1,8560,8560,                    ,2011/6/17,
74996,3,アヴニール　　　　　　消防設備保守点検  ,式　,1,30800,30800,                    ,2011/6/17,
74996,4,メゾンベール鷹匠　　　消防設備保守点検  ,式　,1,5600,5600,                    ,2011/6/17,
74996,5,ル・シェール上兵庫　　消防設備保守点検  ,式　,1,4800,4800,                    ,2011/6/17,
74996,6,4番丁ハイム　　　　 　消防設備保守点検  ,式　,1,23960,23960,                    ,2011/6/17,
74996,7,ハイツ藤田Ⅱ　　　　　消防設備保守点検  ,式　,1,12600,12600,                    ,2011/6/17,
74993,1,消防設備保守点検                        ,式　,1,30000,30000,                    ,2011/6/16,
74986,1,岡崎運輸㈱配送センター新築工事          ,　　,      ,         ,          ,                    ,2011/6/15,
74986,2,自動火災報知設備工事                    ,式　,1,360000,360000,                    ,2011/6/15,
74986,3,同上配線工事                            ,式　,1,110000,110000,                    ,2011/6/15,
74986,4,防火対象物届出作成費                    ,式　,1,20000,20000,                    ,2011/6/15,
74987,1,光電式ｽﾎﾟｯﾄ型煙感知器　2種（BV45488）   ,個　,2,6870,13740,                    ,2011/6/15,
74987,2,2線式ﾍﾞｰｽ(BVK4000）                     ,個　,2,195,390,                    ,2011/6/15,
74987,3,送料                                    ,　　,1,1000,1000,                    ,2011/6/15,
74984,1,表示灯　ﾆｯﾀﾝ製                          ,個　,1,820,820,                    ,2011/6/14,
74983,1,6月13日　ダイヤモンドプラザ電球等交換   ,　　,      ,         ,          ,                    ,2011/6/14,
74983,2,3階　廊下 ﾊﾛｹﾞﾝ                         ,本　,1,1600,1600,                    ,2011/6/14,
74983,3,4階　廊下 ﾊﾛｹﾞﾝ                         ,本　,1,1600,1600,                    ,2011/6/14,
74983,4,交換費                                  ,　　,2,1000,2000,                    ,2011/6/14,
74981,1,ステージ金池　消防設備工事              ,式　,1,580000,580000,                    ,2011/6/13,
74982,1,標識板4種                               ,枚　,4,1200,4800,                    ,2011/6/13,
74977,1,6月9日 パルビル　電球交換               ,　　,      ,         ,          ,                    ,2011/6/10,
74977,2,１階外部 ﾎﾞｰﾙ球 60型                    ,個　,1,340,340,                    ,2011/6/10,
74977,3,交換費                                  ,　　,1,1000,1000,                    ,2011/6/10,
74978,1,6月9日　ダイヤモンドプラザ電球等交換    ,　　,      ,         ,          ,                    ,2011/6/10,
74978,2,ｽﾅｯｸﾐｰﾏ前　通路 ﾊﾛｹﾞﾝ                   ,本　,1,1600,1600,                    ,2011/6/10,
74978,3,ﾚｻﾞﾝ前　通路 ﾊﾛｹﾞﾝ                      ,本　,1,1600,1600,                    ,2011/6/10,
74978,4,交換費                                  ,　　,2,1000,2000,                    ,2011/6/10,
74976,1,表示灯（防水型）                        ,個　,3,945,2835,                    ,2011/6/9,
74975,1,粉末ABC消火器　１０型                   ,本　,5,4000,20000,                    ,2011/6/9,
74975,2,同上処分代                              ,式　,5,1000,5000,                    ,2011/6/9,
74974,1,消火器処分代                            ,本　,16,500,8000,                    ,2011/6/8,
75053,1,消防設備保守点検（6月8日完了）          ,式　,1,50000,50000,                    ,2011/6/8,
74966,1,光電式ｽﾎﾟｯﾄ型感知器3種露出ﾍﾞｰｽ共 ﾎｰﾁｷ製 ,個　,1,8200,8200,                    ,2011/6/7,
74972,1,リベルテまつお                          ,　　,      ,         ,          ,                    ,2011/6/7,
74972,2,消火器４型                              ,本　,1,4500,4500,                    ,2011/6/7,
74972,3,同上処分費                              ,式　,1,1000,1000,                    ,2011/6/7,
74972,4,避難はしご　標識板（使用法）            ,枚　,1,1200,1200,                    ,2011/6/7,
74972,5,同上取付費                              ,式　,1,300,300,                    ,2011/6/7,
74972,6,出張費                                  ,式　,1,1500,1500,                    ,2011/6/7,
74973,1,メゾンベルエール鷹匠                    ,　　,      ,         ,          ,                    ,2011/6/7,
74973,2,住宅警報器取付                          ,個　,7,1000,7000,                    ,2011/6/7,
74967,1,6月6日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海                  ,　　,      ,         ,          ,                    ,2011/6/7,
74967,2,外部（高所）ﾊﾛｹﾞﾝ球 110V90W             ,個　,1,1800,1800,                    ,2011/6/7,
74967,3,交換費                                  ,　　,1,1000,1000,                    ,2011/6/7,
74968,1,6月6日　ダイヤモンドプラザ電球等交換    ,　　,      ,         ,          ,                    ,2011/6/7,
74968,2,1階　通路 ﾊﾛｹﾞﾝ                         ,本　,1,1600,1600,                    ,2011/6/7,
74968,3,交換費                                  ,　　,1,1000,1000,                    ,2011/6/7,
74969,1,6月6日 パルビル　電球交換               ,　　,      ,         ,          ,                    ,2011/6/7,
74969,2,1F～2F階段　ｽﾎﾟｯﾄ　ﾋﾞｰﾑﾗﾝﾌﾟ             ,個　,1,1450,1450,                    ,2011/6/7,
74969,3,外部　ﾐﾆｸﾘﾌﾟﾄﾝ電球                      ,個　,1,450,450,                    ,2011/6/7,
74969,4,交換費                                  ,　　,2,1000,2000,                    ,2011/6/7,
74970,1,6月4日 パルビル　電球交換               ,　　,      ,         ,          ,                    ,2011/6/7,
74970,2,1F　道路側外灯　ﾋﾞｰﾑﾗﾝﾌﾟ                ,個　,2,1450,2900,                    ,2011/6/7,
